"total_march_covid_deaths","Name","Population","Land.area.mi.2.","Water.area.mi.2.","state_num","flesch","favorite_count","id","lang","text","user_location"
3725,"New Jersey","8,882,190","7,354","1,368",30,76.5015384615385,0,1232404661522575360,"en","Just turned on my notifications from the CDC. Might wanna do the same.","New Jersey, USA"
111,"South Carolina","5,148,714","30,061","1,960",40,31.215,1,1228321006231617536,"en","Why are 4 of the 5 high level Democrats dual citizens? Why does no one seem bothered by this? Does Israel allow dual citizens in their government? Worry about Russia, Ukraine and China all you want, no one has infiltrated like these people! WAKE UP!!! Why @DevinNunes @Jim_Jordan","South Carolina, USA"
167,"Wisconsin","5,822,434","54,158","11,339",49,61.4504545454545,0,1228345469689970688,"en","Dear KLM @KLM Today, you made it quite clear that you discriminate against race. Using Corona Virus as an excuse. You owe","Wisconsin, USA"
1736,"Michigan","9,986,857","56,539","40,175",22,27.485,0,1228129866794590208,"en","Empty train station in #Beijing amid fears over #coronavirus outbreak","Michigan, USA"
150,"Alabama","4,903,185","50,645","1,775",1,82.39,2,1228342924972363776,"en","Omg bless it, it's got the Corona virus","Alabama, USA"
398,"Colorado","5,758,736","103,642","452",6,75.1211764705883,0,1228344162639958016,"en","Vaccinate your kids. Wash your hands (even at home). Dont listen to Jim Bakker for health advice.","Colorado Springs, Colorado"
173,"Arizona","7,278,717","113,594","396",3,60.705,0,1227868409242648576,"en","@michaelreeves A robot that holds sanitizes things and gives you a corona","Arizona, USA"
3725,"New Jersey","8,882,190","7,354","1,368",30,45.2623529411765,0,1228131679920939008,"en","National Health Commission reports that nearly half a million Chinese citizens have had close contact with indiv","New Jersey, USA"
107,"Oklahoma","3,956,971","68,595","1,304",36,37.9,0,1228049051360387072,"en","Coronavirus cruise ship nightmare: Are quarantines the right answer?","Oklahoma"
3191,"New York","19,453,561","47,126","7,429",32,47.8325,0,1232410404132970496,"en","The U.S. has contained the coronavirus, NEC Director Larry Kudlow says. Pretty close to airtight. htt","New York"
3191,"New York","19,453,561","47,126","7,429",32,59.635,0,1232410784891834368,"en","Cryin Chuck Schumer is complaining, for publicity purposes only, that I should be asking for more money than $2.5 Bil","New York, NY"
814,"California","39,512,223","155,779","7,916",5,-2.745,0,1232237060150267904,"en","You are #drunk again #Senilepelosi as you are babbling incoherently tonight!! @SpeakerPelosi","California, USA"
3191,"New York","19,453,561","47,126","7,429",32,79.5575,0,1231218093118164992,"en","Trump's farmer trade bailout is already more than 2x the size of the 2009 auto bailout","New York, NY"
1736,"Michigan","9,986,857","56,539","40,175",22,41.5535714285714,0,1231006070820220928,"en","This is one of the hospitals China built overnight to handle the coronavirus outbreak.","Michigan, USA"
814,"California","39,512,223","155,779","7,916",5,49.5184210526316,0,1232237128936910848,"en","The @realDonaldTrump budget makes cuts to the Centers for Disease Control and Prevention. @GOP supports whatever Trump wants n","Southern California"
499,"Georgia","10,617,423","57,513","1,912",10,50.61,0,1232416842561576960,"en","In 2018, the Trump administration fired the governments entire pandemic response chain of command, in","Atlanta, Georgia "
626,"Florida","21,477,737","53,625","12,133",9,45.0657894736842,0,1231217555471314944,"en","World markets start collapsing as #China, #SouthKorea and #Japan are afflicted with the #coronavirus. The supply of so ma","Florida, USA"
319,"Maryland","6,045,680","9,707","2,699",20,10.82,0,1230448481787170816,"en","White House explanation for the president's pardons and commutations yesterday: ""The president is against aggressive sentenci","Maryland, USA"
398,"Colorado","5,758,736","103,642","452",6,60.6342857142857,0,1224551833500176384,"en","Me: We're going to come together and BEAT TRUMP. @iowademocrats: We need the Geek squad to unlock our election results. Trump:","Colorado"
79,"North Carolina","10,488,084","48,618","5,201",33,46.0686363636364,0,1224418288115113984,"en","URGENT: Today we are filing at the @UN on behalf of #PastorCao who remains wrongfully imprisoned in China because of his Christia","North Carolina"
79,"North Carolina","10,488,084","48,618","5,201",33,68.095,0,1233098994097827840,"en","Goldman Sachs strategists say they expect no profit growth for U.S. companies in 2020 as they update their earnings mo","North Carolina"
814,"California","39,512,223","155,779","7,916",5,30.025,0,1233689236559233024,"en","If you want to join the Donation to Korea Disaster Relief Association to help the COVID-19(coronavirus) damage in Korea thro","California"
477,"Connecticut","3,565,278","4,842","701",7,76.8204347826087,0,1233873977216466944,"en","Pres. Trump calls coronavirus Dems ""new hoax"" at a cheering rally. I wonder how they'd view the ""hoax"" if they found out som","Bozrah, CT "
814,"California","39,512,223","155,779","7,916",5,42.2231818181818,0,1233872306121822208,"en","America is well ahead of the curve and staying on top of the coronavirus situation - thanks to the early action and decisiven","California, USA"
76,"Minnesota","5,639,632","79,627","7,309",23,18.35,0,1233867718614560768,"en","Is the Trump administration limiting or manipulating information about the Coronavirus in the US to influence the stock marke","Twin Cities, Minnesota"
1736,"Michigan","9,986,857","56,539","40,175",22,22.8026315789474,0,1233869260163817472,"en","Yesterday, I activated the state Emergency Operations Center to coordinate with state, local and federal agencies to help p","Michigan"
626,"Florida","21,477,737","53,625","12,133",9,72.72,0,1230364945251958784,"en","More than 2,500 medical workers went on strike in Hong Kong on Monday, arguing that the city risked a widespread outb","North Miami Beach, Florida"
814,"California","39,512,223","155,779","7,916",5,66.1,0,1233873229699108864,"en","THE ONLY FOO WHO CAN DEFEAT THE CORONA VIRUS","California, USA"
510,"Washington","7,614,893","66,456","4,842",47,73.172,0,1223702573967785984,"en","Dear God, today we #Pray you would pour out your Spirit upon China and and any nation and person that has been infected by the","Washington state"
107,"Oklahoma","3,956,971","68,595","1,304",36,29.4678571428572,0,1233861880260841472,"en","MORONS: 38% OF AMERICANS REFUSE TO DRINK CORONA BEER DUE TO CORONAVIRUS via @realmattcouch","Oklahoma"
3725,"New Jersey","8,882,190","7,354","1,368",30,49.9140909090909,0,1229783186533646336,"en","i just overheard this little white girl in starbucks say china has too many ppl anyways whats so bad about coronavirus an","New Jersey, USA"
499,"Georgia","10,617,423","57,513","1,912",10,48.5485714285714,0,1229584343963750400,"en","I have to tweet this again! Whole #China (excluding #Hubei province) with the population of 1.3 billion, the official new num","South Georgia"
367,"Texas","28,995,881","261,232","7,365",43,61.24,0,1229577789386510336,"en","Guess its not socialism when Republicans do it.","Carlos Texas"
859,"Pennsylvania","12,801,989","44,743","1,312",38,69.1413636363636,0,1229819061380567040,"en","Prayers for the people of China. The Coronavirus was leaked on purpose to stop the protests. And now they are being r","Philadelphia Pennsylvania "
27,"New Hampshire","1,359,711","8,953","397",29,46.9450000000001,0,1229819680019374080,"en","I am one of the many women Mike Bloombergs company tried to silence through nondisclosure agreements. My story for @theinter","New Hampshire, USA"
510,"Washington","7,614,893","66,456","4,842",47,49.5184210526316,0,1229814333191880704,"en","company is so dependent on the vast China market for its business that its lawyers threatened to devastate my","Washington, DC"
76,"Minnesota","5,639,632","79,627","7,309",23,0.150714285714315,1,1229818009973411840,"en","""A respected neurologist who was director of Wuchang Hospital in Wuhan died Tuesday after contracting the novel coronavirus, despite a 'full-effort rescue,' according to Wuhans municipal health commission.""","Minneapolis, Minnesota"
152,"Missouri","6,137,428","68,742","965",25,73.2,0,1226123069581856768,"en","Dr Lis death, as a martyr for free speech, could be the catalyst for change in China. A post The Wuhan government owes Li","Southwest Missouri"
499,"Georgia","10,617,423","57,513","1,912",10,52.865,0,1226128255448756224,"en","A US citizen has died from the coronavirus, NYT reports","Georgia, USA"
1736,"Michigan","9,986,857","56,539","40,175",22,17.3821428571429,0,1229607537852518400,"en","Clips have been circulating on social media purportedly showing police shooting #coronavirus patients. CGTN","Michigan, USA"
510,"Washington","7,614,893","66,456","4,842",47,30.9476923076923,2,1224677728915542016,"en","Huawei, Chinese chip makers keep factories humming despite virus outbreak | Article [AMP] | Reuters","Washington, DC"
3191,"New York","19,453,561","47,126","7,429",32,86.705,36,1233894885394124800,"en","Which has the higher death rate: covid-19 or mambo #5?","New York City"
312,"Ohio","11,689,100","40,861","3,965",35,61.24,0,1230490742742712320,"en","They are burning 1,200 bodies a Day #Coronavirus","Ohio, USA"
1736,"Michigan","9,986,857","56,539","40,175",22,47.0775,0,1233890563642056704,"en","We know Trump did not start the coronavirus. It is nothing he has done regarding that which has panicked people in the markets. Besides, Dems/MSM kept saying AVERAGE folks are not reflected in the stock market, so, who cares? Dems/MSM care; they want to make it HIS fault.","Michigan, USA"
169,"Virginia","8,535,519","39,490","3,285",46,65.7856521739131,0,1224676197713481728,"en","As we have seen in #Wuhan, censorship and putting the interests of the CCP above the lives of people has allowed the #c","Manassas Virginia"
3191,"New York","19,453,561","47,126","7,429",32,53.971052631579,0,1233897892139671552,"en","As the largest union of healthcare workers, @SEIU members are concerned that President Trump is jeopardizing the health a","New York, NY"
626,"Florida","21,477,737","53,625","12,133",9,80.6868421052632,0,1230388602821103616,"en","Great you're standing up for the press in China. Too bad you don't stand up for ambassadors who repres","Florida, USA"
367,"Texas","28,995,881","261,232","7,365",43,18.405,0,1228370288183627776,"en","is trying desperately to control outside knowledge about Coronavirus outbreak. Far large","Texas, USA"
510,"Washington","7,614,893","66,456","4,842",47,0.300000000000011,9,1231255360117395456,"en","US sends protective equipment to #Uzbekistan amid coronavirus spread","Washington, DC"
76,"Minnesota","5,639,632","79,627","7,309",23,31.7078947368421,0,1232452574214643712,"en","Trump announced we are 'very close' to developing a coronavirus vaccine. A bipartisan group of senators said the vaccine","Minnesota, USA"
3191,"New York","19,453,561","47,126","7,429",32,77.905,0,1231255911735361536,"en","Wuhan seaf","New York, USA"
62,"Oregon","4,217,737","95,988","2,391",37,83.32,4,1228158491883270144,"en","The newest virus of fear...","Oregon, USA"
3725,"New Jersey","8,882,190","7,354","1,368",30,71.7678571428572,0,1228369808103739392,"en","Where was my interview when I was getting called Ebola monkey back in school?","New Jersey, USA"
3191,"New York","19,453,561","47,126","7,429",32,53.7595454545455,0,1228086801727836160,"en","The death of Li Wenliang, a doctor who warned of the risks of the coronavirus and was reprimanded by Chinese authorities, i","New York, USA"
79,"North Carolina","10,488,084","48,618","5,201",33,15.4035294117647,0,1228352745016524800,"en","Coronavirus UK LIVE: Frantic search for people who attended Westminster conference after woman tests positive for #coronavir","North Carolina, USA"
436,"Indiana","6,732,219","35,826","593",14,27.485,0,1228096801527517184,"en","ANALYSIS: Hunter Biden tied to China firm with questionable dealings","Indiana, USA"
510,"Washington","7,614,893","66,456","4,842",47,42.865,0,1228350942031970304,"en","Woke: Melbourne Chinatown is the oldest in the Southern Hemisphere, and the longest continuous Chinese settlement in th","Washington, USA"
319,"Maryland","6,045,680","9,707","2,699",20,-3.55090909090907,0,1228091523004354560,"en","@Spartan_Intel_ Simply and horribly, this is likely to become another Chernobyl or Fukushima a catastrophic illustration of mankinds hubris and intransigence clashing with Nature, as fate again reaps a once unimaginably tragic toll.","Maryland, USA"
